Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Доставленные баллы на Контрольная работа 3;Контрольная работа 3;Присутствие на Контрольная работа 3
0.0;1;0.89;0.078;0.625;0.8280096617793781;7.0;9.2;1.0;0.75;0.02;0.6666666666666666;0.7596991885890475;1.0;11.7;1.0;0.43;0.08;0.8333333333333333;0.7625864328485062;6.0;9.0;1.0
1.0;1;0.78;0.12;0.75;0.9797958971132712;0.0;0.0;0.0;0.75;0.0;0.0;0.9897433186107869;10.0;7.0;1.0;0.71;0.03;0.3333333333333333;0.8761587974678071;0.0;0.0;0.0
1.0;0;0.89;0.12;0.75;0.9797958971132712;6.1;8.67;1.0;0.75;0.04;0.6666666666666666;0.989743318610787;3.05;7.0;1.0;0.71;0.1;0.8333333333333333;0.9119349894109338;0.0;18.33;1.0
1.0;0;0.78;0.16;1.0;0.8;0.0;3.67;1.0;0.25;0.06;1.0;0.8844332774281066;0.0;9.78;1.0;0.57;0.1;0.8333333333333333;0.864067518241825;1.0;11.0;1.0
0.0;1;0.78;0.12;0.75;0.9797958971132712;6.44;8.6;1.0;1.0;0.0;0.0;0.9897433186107869;4.42;8.0;1.0;0.86;0.04;0.5;0.8646752237627038;0.0;18.17;1.0
0.0;0;0.78;0.11;0.875;0.8306623862918074;1.0;14.0;1.0;0.5;0.06;1.0;0.860113898485164;2.0;17.0;0.0;0.86;0.04;0.3333333333333333;0.8692868576629595;0.0;15.34;1.0
1.0;0;1.0;0.13699999999999998;1.0;0.7280796659706957;0.0;7.42;1.0;1.0;0.051;1.0;0.784743411709982;0.0;16.42;1.0;0.57;0.057999999999999996;0.5;0.8243487483616938;0.0;13.56;1.0
0.0;0;1.0;0.16;1.0;0.8;1.0;9.67;1.0;1.0;0.06;1.0;0.82065180664829;0.0;17.68;1.0;0.86;0.125;1.0;0.8044163164682604;0.0;18.33;1.0
1.0;0;0.67;0.12;0.75;0.9797958971132712;4.33;6.25;1.0;0.75;0.0;0.0;0.9897433186107869;6.24;9.5;1.0;0.71;0.06;0.5;0.9293067406286057;1.0;0.0;0.0
1.0;1;0.22;0.02;0.125;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.5150787536377127;0.0;0.0;0.0;0.0;0.0;0.0;0.3911591293589789;0.0;0.0;0.0
0.0;0;1.0;0.16;1.0;0.8;0.0;13.38;1.0;1.0;0.0;0.0;0.9977753031397177;0.0;16.5;1.0;0.71;0.0;0.0;0.8943948529276573;17.12;9.0;1.0
0.0;1;0.89;0.12;0.75;0.9797958971132712;2.87;5.27;1.0;0.75;0.0;0.0;0.9897433186107869;5.02;10.0;1.0;0.71;0.03;0.3333333333333333;0.8761587974678071;0.0;16.67;1.0
1.0;1;0.89;0.12;0.75;0.9797958971132712;4.83;7.67;1.0;0.75;0.02;0.3333333333333333;1.0;5.54;9.0;0.0;0.43;0.06;0.5;0.9378719607764613;1.0;13.66;1.0
1.0;0;0.89;0.06;0.375;0.9165151389911679;7.6;7.33;1.0;1.0;0.02;0.3333333333333333;0.9035079029052513;9.83;10.0;1.0;1.0;0.028300000000000002;0.16666666666666666;0.8794587136190702;0.0;20.0;0.0
0.0;0;0.89;0.16;1.0;0.8;0.5;9.74;1.0;0.75;0.06;1.0;0.82065180664829;0.5;6.66;1.0;0.71;0.1;0.8333333333333333;0.7998198955495301;0.5;6.33;1.0
1.0;0;0.78;0.1;0.625;1.0;10.0;6.75;1.0;0.75;0.0;0.0;0.9583148474999097;4.44;10.0;0.0;0.57;0.02;0.16666666666666666;0.8483371078064835;0.0;15.34;1.0
1.0;0;0.78;0.06;0.375;0.9165151389911679;6.33;6.0;1.0;1.0;0.0;0.0;0.8206518066482901;4.45;8.33;1.0;0.86;0.03;0.3333333333333333;0.742799760255611;0.0;16.66;1.0
1.0;1;0.22;0.042;0.5;0.6225752966509353;0.3;7.8;0.0;0.5;0.0;0.0;0.5593363414414826;0.0;12.1;1.0;0.29;0.05;0.5;0.6514666842181226;0.0;0.0;0.0
1.0;0;0.89;0.12;0.75;0.9797958971132712;5.38;10.0;1.0;1.0;0.0;0.0;0.9897433186107869;5.02;6.0;1.0;0.86;0.04;0.5;0.8646752237627038;0.0;13.99;1.0
0.0;0;1.0;0.12;0.75;0.9797958971132712;8.67;6.16;1.0;1.0;0.0;0.0;0.9897433186107869;5.83;9.33;1.0;0.86;0.03;0.3333333333333333;0.8761587974678071;0.0;13.0;1.0
1.0;0;0.89;0.08;0.5;0.9797958971132713;7.75;8.33;1.0;0.5;0.02;0.3333333333333333;0.9583148474999097;10.0;10.0;1.0;0.71;0.1;0.8333333333333333;0.9378719607764613;4.0;19.33;1.0
1.0;1;1.0;0.12;0.75;0.9797958971132712;3.5;0.0;0.0;1.0;0.0;0.0;0.9897433186107869;1.95;6.0;0.0;0.71;0.05;0.5;0.8986858349626623;0.0;8.0;1.0
1.0;1;1.0;0.12;0.75;0.9797958971132712;0.0;0.0;0.0;0.25;0.0;0.0;0.9897433186107869;0.0;0.0;0.0;0.43;0.01;0.16666666666666666;0.8330600644840992;0.0;0.0;0.0
0.0;0;0.89;0.12;0.75;0.9797958971132712;4.33;8.42;1.0;0.75;0.0;0.0;0.9897433186107869;9.03;10.0;1.0;0.57;0.03;0.3333333333333333;0.8761587974678071;0.0;14.51;1.0
1.0;1;0.67;0.06;0.625;0.66332495807108;1.0;13.0;1.0;1.0;0.06;1.0;0.8329931278350429;2.0;16.0;0.0;0.14;0.077;0.6666666666666666;0.8299938041715101;0.5;8.5;1.0
1.0;1;1.0;0.04;0.375;0.66332495807108;0.0;9.42;1.0;1.0;0.06;1.0;0.8692269873603533;4.83;12.42;1.0;0.43;0.07;0.6666666666666666;0.8460774163961116;0.0;11.33;1.0
1.0;1;0.67;0.08;0.5;0.9797958971132713;7.38;6.0;1.0;0.75;0.02;0.3333333333333333;0.9583148474999097;9.17;6.67;1.0;0.43;0.01;0.16666666666666666;0.7998198955495301;0.0;15.46;1.0
0.0;0;0.67;0.0867;0.875;0.7701954297449447;0.8;12.2;1.0;0.75;0.04;0.6666666666666666;0.844416535670806;0.0;14.2;1.0;0.57;0.098;0.8333333333333333;0.8354505500924353;1.63;15.3;1.0
1.0;0;1.0;0.13799999999999998;1.0;0.7704544113703289;0.9;8.8;0.0;1.0;0.06;1.0;0.8007649404138011;0.0;17.8;1.0;0.71;0.08;0.6666666666666666;0.8241201920888696;0.0;12.7;1.0
1.0;1;0.67;0.08;0.5;0.9797958971132713;0.0;0.0;0.0;0.75;0.0;0.0;0.9035079029052513;4.17;0.0;1.0;0.43;0.01;0.16666666666666666;0.742799760255611;0.0;0.0;0.0
0.0;0;0.67;0.16;1.0;0.8;0.0;12.58;1.0;0.75;0.0;0.0;0.9977753031397177;0.0;17.0;1.0;1.0;0.0;0.0;0.8943948529276573;21.42;17.0;1.0
0.0;0;0.78;0.16;1.0;0.8;0.0;14.07;1.0;0.5;0.0;0.0;0.9977753031397177;0.0;17.4;1.0;0.86;0.0167;0.16666666666666666;0.9017395405399583;16.16;7.7;1.0
0.0;0;1.0;0.12;0.75;0.9797958971132712;9.72;6.0;1.0;1.0;0.0;0.0;0.9897433186107869;4.45;8.67;1.0;1.0;0.055;0.5;0.9314554296025082;0.0;18.5;1.0
1.0;1;0.89;0.12;0.75;0.9797958971132712;4.68;8.0;1.0;1.0;0.0;0.0;0.9897433186107869;3.33;6.0;1.0;1.0;0.04;0.5;0.8646752237627038;0.0;13.5;1.0
1.0;0;0.78;0.15;1.0;0.806225774829855;0.0;14.15;1.0;1.0;0.06;1.0;0.8793937305515279;0.0;18.33;1.0;1.0;0.105;0.8333333333333333;0.877939402968159;0.0;10.83;1.0
1.0;0;0.78;0.08;0.5;0.9797958971132713;7.38;9.0;1.0;0.5;0.0;0.0;0.9035079029052513;10.0;10.0;0.0;0.71;0.07;0.5;0.9672531225206304;1.0;19.33;1.0
1.0;1;0.89;0.05;0.625;0.5;0.0;6.28;0.0;0.0;0.04;0.6666666666666666;0.7118052168020874;6.0;8.78;1.0;0.57;0.08;0.8333333333333333;0.7453559924999299;3.47;11.33;1.0
1.0;0;0.89;0.12;0.75;0.9797958971132712;4.17;2.0;1.0;0.75;0.0;0.0;0.9897433186107869;2.78;9.0;1.0;0.71;0.03;0.3333333333333333;0.8761587974678071;0.0;13.66;1.0
1.0;0;0.78;0.145;1.0;0.7889866919029751;0.0;10.72;1.0;0.75;0.06;1.0;0.865383665716478;0.0;10.14;1.0;0.71;0.1;0.8333333333333333;0.8489883454589465;4.0;13.5;1.0
1.0;1;0.67;0.06;0.625;0.66332495807108;1.0;9.0;1.0;0.5;0.02;0.3333333333333333;0.7284313590846836;0.0;15.0;0.0;0.29;0.0;0.0;0.6130503412230158;0.0;0.0;0.0
0.0;0;1.0;0.16;1.0;0.8;5.0;18.5;1.0;1.0;0.0;0.0;0.989743318610787;0.0;19.9;0.0;0.86;0.03;0.16666666666666666;0.9926872876197324;12.6;16.0;1.0
1.0;1;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.78;0.12;0.75;0.9797958971132712;9.72;9.5;1.0;0.5;0.02;0.3333333333333333;1.0;9.8;9.0;1.0;0.29;0.03;0.3333333333333333;0.8986858349626623;0.0;18.33;1.0
0.0;1;1.0;0.125;1.0;0.6830080526611675;0.3;3.0;1.0;0.5;0.051;1.0;0.70580681868775;0.0;4.5;1.0;0.86;0.054000000000000006;0.5;0.7586440330136816;0.0;2.0;1.0
0.0;0;0.89;0.14;1.0;0.8;0.0;16.0;1.0;1.0;0.06;1.0;0.82065180664829;2.0;16.0;1.0;0.71;0.078;0.6666666666666666;0.8307160614256619;0.3;10.0;1.0
0.0;1;0.89;0.12;0.75;0.9797958971132712;5.15;6.0;1.0;0.75;0.04;1.0;0.9147320339189784;5.28;6.67;1.0;1.0;0.08;0.6666666666666666;0.929306740628606;0.0;16.5;1.0
1.0;1;0.89;0.141;1.0;0.7327346040688948;1.0;5.82;1.0;0.75;0.037000000000000005;1.0;0.7323431781700741;0.0;12.25;1.0;0.71;0.068;0.6666666666666666;0.7714863944559237;7.0;11.33;1.0
0.0;0;0.89;0.12;0.75;0.9797958971132712;5.72;7.0;1.0;0.75;0.0;0.0;0.9897433186107869;8.75;8.67;1.0;0.86;0.09;0.8333333333333333;0.916308803421849;4.0;15.99;1.0
1.0;0;0.78;0.135;1.0;0.7433034373659253;6.0;13.0;1.0;1.0;0.0;0.0;0.8755464765808044;0.0;12.7;1.0;1.0;0.08;0.8333333333333333;0.819002458679096;0.0;13.0;1.0
1.0;1;0.67;0.11;0.875;0.8306623862918074;2.0;14.0;1.0;0.75;0.06;1.0;0.8601138984851638;3.0;17.0;1.0;0.43;0.02;0.16666666666666666;0.8646752237627038;0.0;10.0;1.0
1.0;0;0.78;0.12;0.75;0.9797958971132712;0.0;15.05;1.0;0.5;0.0;0.0;0.9797958971132714;0.0;18.5;0.0;0.29;0.0;0.0;0.8245913108940466;0.0;9.0;1.0
0.0;0;1.0;0.15;1.0;0.806225774829855;0.0;13.94;1.0;1.0;0.06;1.0;0.8793937305515279;0.0;15.37;1.0;0.86;0.08;0.6666666666666666;0.8850292037124139;0.0;19.0;1.0
0.0;0;0.89;0.09899999999999999;1.0;0.738173421358423;0.0;12.05;1.0;0.75;0.045;1.0;0.7709734106958553;0.0;19.45;1.0;0.43;0.036000000000000004;0.3333333333333333;0.7616154237232495;0.0;20.0;1.0
0.0;0;1.0;0.13;1.0;0.7810249675906655;7.0;11.0;0.0;0.25;0.06;1.0;0.8112726208286106;4.3;14.0;1.0;1.0;0.077;0.6666666666666666;0.8170797362811718;0.0;9.0;1.0
1.0;1;0.33;0.14;0.875;0.9165151389911679;2.0;0.0;0.0;0.75;0.06;1.0;0.9035079029052513;0.0;0.0;0.0;0.0;0.01;0.16666666666666666;0.9163561321997232;0.0;0.0;1.0
1.0;0;1.0;0.16;1.0;0.8;5.0;12.71;1.0;1.0;0.0;0.0;0.989743318610787;0.0;18.4;1.0;0.71;0.0;0.0;0.903343314525544;10.49;18.4;1.0
0.0;0;0.89;0.12;0.875;0.8717797887081348;0.0;5.17;1.0;0.75;0.06;1.0;0.9092121131323905;0.0;13.18;1.0;0.71;0.1;0.8333333333333333;0.8736579065058832;0.0;12.32;1.0
1.0;0;0.22;0.14;1.0;0.8;1.0;9.68;1.0;0.75;0.06;1.0;0.8206518066482897;0.0;13.66;1.0;0.71;0.1;0.8333333333333333;0.7973165407531886;0.9;8.5;1.0
1.0;1;1.0;0.113;0.875;0.8319254774317228;0.0;14.0;1.0;0.25;0.0;0.0;0.863223931292197;2.0;9.8;1.0;1.0;0.03;0.3333333333333333;0.7854436171833945;17.5;3.7;1.0
1.0;1;1.0;0.10800000000000001;0.875;0.8231646250902671;4.0;9.2;1.0;1.0;0.02;0.3333333333333333;0.8757504070853773;0.0;8.8;1.0;0.86;0.01;0.16666666666666666;0.7696899288161093;13.0;12.7;1.0
0.0;0;0.78;0.09;0.75;0.8306623862918076;0.0;14.07;1.0;1.0;0.06;1.0;0.8944271909999159;0.0;10.77;1.0;0.71;0.09;0.8333333333333333;0.852416636544008;0.0;7.67;1.0
1.0;1;0.78;0.05;0.5;0.6708203932499369;0.0;7.83;1.0;1.0;0.04;0.6666666666666666;0.8;0.0;5.66;1.0;0.43;0.05;0.5;0.7702534843152298;0.0;6.0;1.0
0.0;0;0.89;0.14;0.875;0.9165151389911679;0.0;12.58;1.0;0.75;0.0;0.0;0.9977753031397176;0.0;15.9;1.0;0.57;0.0;0.0;0.864067518241825;15.62;12.9;1.0
1.0;0;0.89;0.16;1.0;0.8;0.0;15.33;1.0;0.75;0.0;0.0;0.9977753031397177;0.0;15.7;1.0;0.71;0.0;0.0;0.8943948529276573;16.97;20.0;1.0
0.0;1;0.44;0.158;1.0;0.7922120928135344;2.9;2.72;1.0;0.25;0.059000000000000004;1.0;0.8113040648944672;0.9;9.67;0.0;0.29;0.046400000000000004;0.5;0.8524556841306701;1.8;18.5;1.0
0.0;1;0.89;0.061;0.5;0.83;4.0;9.2;1.0;0.75;0.06;1.0;0.9316706521521607;1.0;9.7;1.0;0.71;0.06;0.6666666666666666;0.8450315790903595;6.0;13.0;1.0
0.0;1;0.56;0.10160000000000002;1.0;0.6556706490304411;0.0;12.47;1.0;0.25;0.0;0.0;0.7195406698097087;0.0;9.33;0.0;0.29;0.0192;0.16666666666666666;0.6905565959148204;16.35;12.16;1.0
1.0;1;0.56;0.01;0.125;0.30000000000000004;0.0;0.0;0.0;0.25;0.0;0.0;0.25753937681885636;0.0;0.0;0.0;0.0;0.0;0.0;0.19995497388738256;0.0;0.0;0.0
1.0;1;0.89;0.124;1.0;0.7472616676907762;3.0;15.1;1.0;0.75;0.035;1.0;0.7147498492051436;0.0;12.2;1.0;1.0;0.07;0.6666666666666666;0.7589298380543839;3.0;9.2;1.0
1.0;1;0.89;0.08800000000000001;1.0;0.5564171097297422;0.9;13.04;1.0;0.25;0.0414;1.0;0.6110496155412105;0.0;11.56;1.0;0.71;0.05540000000000001;0.6666666666666666;0.6225777208310217;0.9;16.16;1.0
1.0;0;1.0;0.11599999999999999;0.875;0.8027452896155791;0.8;15.3;1.0;1.0;0.06;1.0;0.835561646622272;0.0;17.3;1.0;1.0;0.076;0.6666666666666666;0.8231493250591312;1.7;14.0;1.0
0.0;1;0.89;0.086;0.75;0.8114185110040318;0.0;10.16;1.0;0.75;0.0;0.0;0.7767167365834786;0.0;17.75;1.0;0.43;0.039;0.3333333333333333;0.7530995860023636;8.5;19.0;1.0
0.0;0;1.0;0.14800000000000002;1.0;0.795989949685296;3.0;11.64;1.0;1.0;0.05;1.0;0.8122782271902572;1.0;13.28;1.0;0.71;0.099;0.8333333333333333;0.7894550555826165;2.0;13.99;1.0
1.0;1;0.78;0.095;0.75;0.8789197915623472;6.0;13.0;1.0;1.0;0.0;0.0;0.8578865821045938;2.0;13.2;1.0;0.86;0.01;0.16666666666666666;0.7244057147191331;8.0;8.7;1.0
1.0;1;0.33;0.01;0.125;0.30000000000000004;0.0;0.0;0.0;0.25;0.0;0.0;0.25753937681885636;0.0;0.0;0.0;0.43;0.0;0.0;0.19995497388738256;0.0;3.13;1.0
1.0;0;1.0;0.16;1.0;0.8;0.0;9.5;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;13.11;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;3.0;11.33;1.0
0.0;1;0.89;0.1;0.75;0.8660254037844386;2.5;9.2;1.0;0.75;0.04;1.0;0.823754471047914;0.0;7.5;1.0;0.71;0.09;0.8333333333333333;0.8120225933849238;3.0;14.5;1.0
0.0;0;1.0;0.159;1.0;0.7955501241279521;3.0;8.04;1.0;1.0;0.059000000000000004;1.0;0.8139096876139494;1.0;11.28;1.0;0.71;0.1;0.8333333333333333;0.7952830469967686;3.0;14.51;1.0
1.0;1;0.89;0.115;0.75;0.9500000000000001;4.5;13.4;1.0;0.75;0.015;0.3333333333333333;0.9422075684480656;0.0;16.7;1.0;0.71;0.07;0.6666666666666666;0.8798492998964271;0.0;8.7;1.0
1.0;0;1.0;0.14800000000000002;1.0;0.795989949685296;1.0;16.8;1.0;1.0;0.059000000000000004;1.0;0.8125608297480357;0.0;15.01;1.0;0.71;0.0924;0.8333333333333333;0.7820821591267765;0.9;10.82;1.0
0.0;1;0.67;0.11599999999999999;0.875;0.8392854103342915;2.0;2.42;1.0;0.25;0.06;1.0;0.860825422581876;1.0;11.11;0.0;0.57;0.1;0.8333333333333333;0.8253321698490315;3.8;10.67;1.0
1.0;1;1.0;0.115;0.75;0.9500000000000001;1.5;8.6;1.0;1.0;0.02;0.3333333333333333;0.9721898277725857;0.0;10.0;1.0;0.43;0.07;0.8333333333333333;0.8409488092731036;16.7;3.0;1.0
1.0;0;0.89;0.14120000000000002;1.0;0.7774934083321864;2.9;13.13;1.0;0.75;0.06;1.0;0.8047664130614774;1.0;19.5;1.0;0.43;0.1;0.8333333333333333;0.7877515439214458;3.9;19.0;1.0
1.0;0;0.78;0.12;0.875;0.8717797887081347;0.0;16.33;0.0;0.75;0.059000000000000004;1.0;0.8751967708778993;0.0;13.28;1.0;1.0;0.124;1.0;0.841095332918501;0.0;4.67;1.0
0.0;1;0.22;0.137;1.0;0.7798076685952761;1.0;6.82;1.0;0.75;0.06;1.0;0.8075220348292013;0.0;7.33;1.0;0.29;0.0774;0.8333333333333333;0.759781541539158;2.9;13.33;1.0
1.0;0;0.67;0.14;0.875;0.9165151389911679;0.0;16.0;1.0;0.75;0.04;0.6666666666666666;0.9797958971132713;8.0;19.4;1.0;0.86;0.03;0.16666666666666666;1.0;9.0;19.9;1.0
1.0;1;0.67;0.09600000000000002;0.75;0.8651011501552868;1.0;0.0;0.0;0.25;0.0;0.0;0.8500900312463908;0.0;0.0;0.0;0.0;0.0;0.0;0.7189208615587962;0.0;0.0;0.0
1.0;1;0.67;0.0;0.0;0.0;0.0;7.0;1.0;0.75;0.0;0.0;0.0;0.0;19.45;1.0;0.71;0.0;0.0;0.0;0.0;14.33;1.0
1.0;0;0.67;0.16;1.0;0.8;0.0;9.41;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;14.27;0.0;0.57;0.08;0.6666666666666666;0.8943948529276571;0.0;9.33;1.0
1.0;1;0.67;0.059000000000000004;0.375;0.90160967164289;1.0;14.2;1.0;0.25;0.0;0.0;0.807269269494007;0.0;10.4;1.0;0.43;0.01;0.16666666666666666;0.6469910740566097;6.2;11.7;1.0
0.0;1;0.78;0.048;0.625;0.61773780845922;0.0;9.6;1.0;0.75;0.0;0.0;0.5528109984434102;0.0;10.99;1.0;0.71;0.0;0.0;0.44292867711335865;0.0;14.0;1.0
1.0;1;0.0;0.0;0.0;0.0;0.0;8.47;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.29;0.02;0.16666666666666666;0.38295699676722494;0.0;5.67;1.0
1.0;1;0.0;0.13;1.0;0.714142842854285;0.0;0.0;0.0;0.0;0.055;1.0;0.793025150224688;0.0;0.0;0.0;0.0;0.1;0.8333333333333333;0.8056796672317103;20.0;6.7;1.0
0.0;0;1.0;0.13;1.0;0.7483314773547883;6.5;10.5;1.0;1.0;0.05;1.0;0.7726181304565691;0.0;14.5;1.0;0.71;0.1;0.8333333333333333;0.7973087702048294;3.0;10.0;1.0
1.0;0;0.67;0.1142;1.0;0.7171303926065329;1.9;15.14;1.0;0.5;0.057999999999999996;1.0;0.7664295699634023;0.0;16.18;1.0;0.43;0.05540000000000001;0.6666666666666666;0.7400149618387271;4.0;12.83;1.0
0.0;1;0.78;0.045;0.375;0.722841614740048;0.0;8.5;1.0;0.75;0.0;0.0;0.6271629240742259;0.0;12.78;1.0;0.71;0.0;0.0;0.4941143706298771;0.0;13.33;1.0
0.0;1;1.0;0.07;0.75;0.6403124237432849;0.0;6.28;1.0;1.0;0.06;1.0;0.8055363982396381;3.98;13.58;1.0;0.71;0.08;0.8333333333333333;0.7741262187460718;0.0;10.16;1.0
0.0;0;0.89;0.139;1.0;0.8055432949258532;4.0;13.16;1.0;0.75;0.057999999999999996;1.0;0.8163195152759782;0.0;14.39;1.0;0.71;0.09;0.8333333333333333;0.7889484425190952;5.0;5.0;1.0
0.0;0;1.0;0.09;0.75;0.8306623862918076;0.0;9.32;1.0;1.0;0.06;1.0;0.8944271909999159;0.0;13.72;1.0;0.86;0.07;0.6666666666666666;0.852416636544008;0.0;15.0;1.0
1.0;0;1.0;0.12500000000000003;1.0;0.7392563831310489;1.0;9.99;0.0;0.75;0.06;1.0;0.7857467525759642;0.0;12.34;1.0;0.71;0.084;0.8333333333333333;0.7553959119975698;0.0;7.67;1.0
1.0;0;1.0;0.125;1.0;0.6637017402418047;0.0;8.5;1.0;1.0;0.054000000000000006;1.0;0.7042509408975625;0.0;12.0;1.0;1.0;0.098;0.8333333333333333;0.7253433857363946;0.0;8.0;1.0
0.0;0;1.0;0.13;1.0;0.737563556583431;0.0;14.0;1.0;1.0;0.053000000000000005;1.0;0.7497278417763968;0.0;16.5;1.0;0.86;0.096;0.8333333333333333;0.7444933507463167;0.0;16.0;1.0
1.0;1;0.56;0.115;0.875;0.800312438988674;1.0;9.0;1.0;0.25;0.05;1.0;0.8099193711444997;0.3;6.5;0.0;0.57;0.09;0.8333333333333333;0.771707045852515;3.7;10.0;1.0
1.0;1;1.0;0.08;0.75;0.714142842854285;0.0;7.2;1.0;1.0;0.055;1.0;0.7897622995534279;0.0;7.4;1.0;0.71;0.065;0.8333333333333333;0.7025843524540643;3.0;1.7;1.0
1.0;0;0.67;0.145;1.0;0.788986691902975;9.0;14.6;1.0;0.75;0.055;1.0;0.7985957062499249;0.0;14.0;1.0;1.0;0.1;0.8333333333333333;0.8153803854900449;3.0;12.7;1.0
1.0;1;0.78;0.071;0.625;0.7595393340703298;0.0;11.0;1.0;1.0;0.0;0.0;0.7175994562371384;0.0;0.0;0.0;0.14;0.0;0.0;0.5941725218080544;0.0;0.0;0.0
1.0;1;0.89;0.048;0.5;0.6954135460285484;0.0;4.75;1.0;0.75;0.018000000000000002;0.3333333333333333;0.7059745037889117;0.0;7.17;1.0;0.71;0.02;0.3333333333333333;0.5926842311984588;0.0;0.0;0.0
1.0;1;0.67;0.06;0.375;0.9165151389911679;0.0;17.2;1.0;0.75;0.0;0.0;0.8000000000000002;0.0;18.3;1.0;0.43;0.0;0.0;0.6324326655634912;0.0;18.4;1.0
1.0;0;1.0;0.12299999999999998;0.875;0.8438601779915912;1.0;12.0;1.0;1.0;0.055999999999999994;1.0;0.838517885854535;0.0;13.87;1.0;0.86;0.01;0.16666666666666666;0.8372585153306144;0.0;16.5;1.0
1.0;0;0.67;0.1;0.75;0.8944271909999159;4.1;16.0;1.0;0.75;0.06;1.0;0.9147320339189784;2.0;18.0;1.0;0.86;0.059000000000000004;0.5;0.887719017531566;0.5;10.5;1.0
1.0;0;0.78;0.14;0.875;0.9165151389911679;0.0;17.3;1.0;1.0;0.04;0.6666666666666666;0.9797958971132713;0.0;18.9;1.0;0.71;0.0;0.0;0.9164820023277379;0.0;5.9;1.0
1.0;1;0.67;0.06;0.625;0.66332495807108;0.0;5.17;1.0;0.5;0.04;0.6666666666666666;0.7888106377466155;4.5;10.89;0.0;0.57;0.08;0.8333333333333333;0.7823182587179576;4.44;12.0;1.0
1.0;1;1.0;0.121;1.0;0.7673982017179869;1.0;6.5;1.0;1.0;0.05;1.0;0.7857467525759643;0.5;5.5;1.0;1.0;0.07400000000000001;0.6666666666666666;0.7910740371458412;12.0;8.0;1.0
1.0;0;0.56;0.135;1.0;0.7433034373659253;2.3;18.0;1.0;0.5;0.04;1.0;0.75;0.5;17.0;1.0;0.43;0.096;0.8333333333333333;0.748296593678045;1.6;16.5;1.0
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.67;0.09699999999999999;0.75;0.8649277426467484;0.0;0.0;0.0;0.5;0.027999999999999997;1.0;0.8251599171608427;0.0;19.4;1.0;0.71;0.05;0.8333333333333333;0.7276870029934217;0.0;5.3;1.0
1.0;1;0.22;0.083;0.625;0.8402975663418286;0.8;14.2;1.0;0.25;0.0;0.0;0.8030871556635909;0.0;6.3;1.0;0.0;0.0;0.0;0.6692669509967976;0.0;0.0;0.0
1.0;1;0.78;0.06;0.5;0.8;0.0;6.0;1.0;0.75;0.02;0.3333333333333333;0.82065180664829;2.0;10.0;1.0;0.57;0.037000000000000005;0.3333333333333333;0.7767420762241252;0.0;9.0;1.0
1.0;0;1.0;0.128;1.0;0.7493997598078078;0.2;16.5;1.0;1.0;0.05;1.0;0.7506459803096943;0.0;15.5;1.0;0.43;0.092;0.8333333333333333;0.7366380317055505;0.8;12.0;1.0
1.0;0;0.67;0.10099999999999999;1.0;0.6410148204214938;0.2;10.5;1.0;0.25;0.055999999999999994;1.0;0.7202961409116704;0.2;13.5;0.0;0.29;0.096;0.8333333333333333;0.7373161733914327;0.8;11.0;1.0
0.0;0;0.89;0.10800000000000001;0.75;0.9097252332435327;5.5;17.1;1.0;0.75;0.055;1.0;0.8949119213301249;1.5;18.1;1.0;0.71;0.09;0.8333333333333333;0.8375464418833864;0.0;17.5;1.0
1.0;0;1.0;0.11599999999999999;1.0;0.6621178142898739;0.0;10.5;1.0;1.0;0.054000000000000006;1.0;0.7069624589519213;0.0;15.0;1.0;0.86;0.054000000000000006;0.5;0.7541245575279257;0.0;15.0;1.0
0.0;1;0.44;0.12;1.0;0.7483314773547882;0.0;3.66;1.0;0.75;0.06;1.0;0.7953949089757174;0.0;7.33;1.0;0.43;0.07;0.6666666666666666;0.7998198955495301;8.5;4.66;1.0
1.0;1;0.89;0.0;0.0;0.0;0.0;4.5;1.0;0.75;0.06;1.0;0.8;6.5;8.33;0.0;0.29;0.04;0.3333333333333333;0.7869611378096041;0.0;12.99;1.0
